row_label_raw,row_label_full,col_0,Thời gian quá hạn,31/12/2015 > Giá gốc VND,31/12/2015 > Dự phòng VND,31/12/2015 > Giá trị có thể thu hồi VND,Thời gian quá hạn_1,1/1/2015 > Giá gốc VND,1/1/2015 > Dự phòng VND,1/1/2015 > Giá trị có thể thu hồi VND,numeric__Thời gian quá hạn,numeric__31/12/2015 > Giá gốc VND,numeric__31/12/2015 > Dự phòng VND,numeric__31/12/2015 > Giá trị có thể thu hồi VND,numeric__Thời gian quá hạn_1,numeric__1/1/2015 > Giá gốc VND,numeric__1/1/2015 > Dự phòng VND,numeric__1/1/2015 > Giá trị có thể thu hồi VND
Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,,,,,,,,
Công ty TNHH FEB,Nợ quá hạn > Công ty TNHH FEB,Công ty TNHH FEB,,-,-,-,5 năm,1.148.771.572,1.148.771.572,-,,,,,,1148771572.0,1148771572.0,
Công ty lắp máy và xây dựng 45/3 Phú Yên,Nợ quá hạn > Công ty lắp máy và xây dựng 45/3 Phú Yên,Công ty lắp máy và xây dựng 45/3 Phú Yên,,-,-,-,5 năm,725.050.441,725.050.441,-,,,,,,725050441.0,725050441.0,
Công ty Phát triển và năng lượng công nghệ,Nợ quá hạn > Công ty Phát triển và năng lượng công nghệ,Công ty Phát triển và năng lượng công nghệ,5 năm,750.000.000,750.000.000,-,5 năm,750.000.000,750.000.000,-,,750000000.0,750000000.0,,,750000000.0,750000000.0,
Khác,Nợ quá hạn > Khác,Khác,2-17 năm,9.990.659.547,8.809.419.634,1.181.239.913,2-16 năm,10.640.272.096,9.086.701.275,1.553.570.821,,9990659547.0,8809419634.0,1181239913.0,,10640272096.0,9086701275.0,1553570821.0
,,,,10.740.659.547,9.559.419.634,1.181.239.913,,13.264.094.109,11.710.523.288,1.553.570.821,,10740659547.0,9559419634.0,1181239913.0,,13264094109.0,11710523288.0,1553570821.0
