row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm,Năm tài chính kết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm_1
,,,2017VNĐ,2016VNĐ,,
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,28.970.396.024.445,15.634.679.994.889,28970396024445.0,15634679994889.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,179.533.505.542,137.975.500.155,179533505542.0,137975500155.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,311.286.098.411,166.323.490.854,311286098411.0,166323490854.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,128.029.336.587,73.871.379.851,128029336587.0,73871379851.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,444.754.399.710,271.570.861.778,444754399710.0,271570861778.0
,,,30.033.999.364.695,16.284.421.227.527,30033999364695.0,16284421227527.0
