row_label_raw,row_label_full,Phải thu các bên liên quan (Thuyết minh 31(b)),25.478.600.000,col_2,numeric__25.478.600.000,numeric__col_2
Tạm ứng,Tạm ứng,Tạm ứng,819.713.110,1.248.095.078,819713110.0,1248095078.0
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",3.000.000,7.181.384.000,3000000.0,7181384000.0
Phải thu khác,Phải thu khác,Phải thu khác,1.811.579.286,1.843.564.986,1811579286.0,1843564986.0
,,,28.112.892.396,10.273.044.064,28112892396.0,10273044064.0
,,,2017,2016,2017.0,2016.0
,,,VND,VND,,
