row_label_raw,row_label_full,col_0,Năm tài chính kết thúcngày 31 tháng 12 năm,Năm tài chính kết thúcngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm_1
,,,2017VNĐ,2016VNĐ,,
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,2.565.927.981,2.662.913.164,2565927981.0,2662913164.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,18.823.239.812,15.627.712.484,18823239812.0,15627712484.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,8.245.075.374,2.958.863.232,8245075374.0,2958863232.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,43.442.477.649,19.465.741.954,43442477649.0,19465741954.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,201.329.004.188,121.004.859.707,201329004188.0,121004859707.0
,,,274.405.725.004,161.720.090.541,274405725004.0,161720090541.0
