row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2017 VND,Tại ngày 31 tháng 12 năm > 2016 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2017 VND,numeric__Tại ngày 31 tháng 12 năm > 2016 VND
100,100,100,TÀI SẢN NGĂN HẠN,,6.071.907.696.007,3.057.865.712.885,,,6071907696007.0,3057865712885.0
110,110,110,Tiền và các khoản tương đương tiền,3,90.861.349.808,173.795.987.771,,3.0,90861349808.0,173795987771.0
111,111,111,Tiền,,30.435.473.618,23.795.987.771,,,30435473618.0,23795987771.0
112,112,112,Các khoản tương đương tiền,,60.425.876.190,150.000.000.000,,,60425876190.0,150000000000.0
120,120,120,Các khoản đầu tư tài chính ngắn hạn,,414.942.697.525,26.009.353.176,,,414942697525.0,26009353176.0
121,121,121,Chứng khoán kinh doanh,4(a),9.353.176,9.353.176,,,9353176.0,9353176.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,4(b),414.933.344.349,26.000.000.000,,,414933344349.0,26000000000.0
130,130,130,Các khoản phải thu ngắn hạn,,1.362.571.591.365,487.620.510.754,,,1362571591365.0,487620510754.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,1.263.707.883.852,359.079.207.532,,5.0,1263707883852.0,359079207532.0
132,132,132,Trả trước cho người bán ngắn hạn,6,72.911.829.744,120.429.273.785,,6.0,72911829744.0,120429273785.0
136,136,136,Phải thu ngắn hạn khác,7(a),28.112.892.396,10.273.044.064,,,28112892396.0,10273044064.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,,(2.161.014.627),(2.161.014.627),,,-2161014627.0,-2161014627.0
140,140,140,Hàng tồn kho,8,3.822.361.049.919,2.032.502.542.795,,8.0,3822361049919.0,2032502542795.0
141,141,141,Hàng tồn kho,,3.822.361.049.919,2.032.502.542.795,,,3822361049919.0,2032502542795.0
150,150,150,Tài sản ngắn hạn khác,,381.171.007.390,337.937.318.389,,,381171007390.0,337937318389.0
151,151,151,Chi phí trả trước ngắn hạn,9(a),36.201.052.007,24.218.730.257,,,36201052007.0,24218730257.0
152,152,152,Thuế GTGT được khấu trừ,13,344.969.955.383,313.718.588.132,,13.0,344969955383.0,313718588132.0
200,200,200,TÀI SẢN DÀI HẠN,,3.913.997.152.881,3.280.169.101.624,,,3913997152881.0,3280169101624.0
210,210,210,Các khoản phải thu dài hạn,,3.693.023.579,276.299.965,,,3693023579.0,276299965.0
216,216,216,Phải thu dài hạn khác,7(b),3.693.023.579,276.299.965,,,3693023579.0,276299965.0
220,220,220,Tài sản cố định,,3.649.835.317.556,1.884.716.357.611,,,3649835317556.0,1884716357611.0
221,221,221,Tài sản cố định hữu hình,10(a),3.426.866.957.920,1.824.049.606.377,,,3426866957920.0,1824049606377.0
222,222,222,Nguyên giá,,4.320.772.953.444,2.412.329.860.708,,,4320772953444.0,2412329860708.0
223,223,223,Giá trị hao mòn lũy kế,,(893.905.995.524),(588.280.254.331),,,-893905995524.0,-588280254331.0
224,224,224,Tài sản cố định thuê tài chính,10(b),11.651.565.567,2.117.742.811,,,11651565567.0,2117742811.0
225,225,225,Nguyên giá,,13.751.434.000,2.167.280.000,,,13751434000.0,2167280000.0
226,226,226,Giá trị hao mòn lũy kế,,(2.099.868.433),(49.537.189),,,-2099868433.0,-49537189.0
227,227,227,Tài sản cố định vô hình,10(c),211.316.794.069,58.549.008.423,,,211316794069.0,58549008423.0
228,228,228,Nguyên giá,,222.756.487.677,67.044.625.508,,,222756487677.0,67044625508.0
229,229,229,Giá trị hao mòn lũy kế,,(11.439.693.608),(8.495.617.085),,,-11439693608.0,-8495617085.0
240,240,240,Tài sản dở dang dài hạn,,132.468.728.199,1.330.814.018.946,,,132468728199.0,1330814018946.0
242,242,242,Chi phí xây dựng cơ bản dở dang,11,132.468.728.199,1.330.814.018.946,,11.0,132468728199.0,1330814018946.0
250,250,250,Đầu tư tài chính dài hạn,,103.000.000.000,40.898.740.000,,,103000000000.0,40898740000.0
251,251,251,Đầu tư vào công ty con,4(c),79.000.000.000,40.898.740.000,,,79000000000.0,40898740000.0
252,252,252,Đầu tư vào công ty liên kết,4(c),24.000.000.000,-,,,24000000000.0,
260,260,260,Tài sản dài hạn khác,,25.000.083.547,23.463.685.102,,,25000083547.0,23463685102.0
261,261,261,Chi phí trả trước dài hạn,9(b),25.000.083.547,23.463.685.102,,,25000083547.0,23463685102.0
270,270,270,TỔNG TÀI SẢN,,9.985.904.848.888,6.338.034.814.509,,,9985904848888.0,6338034814509.0
