row_label_raw,row_label_full,col_0,2017,2017_1,2016,2016_1,numeric__2017,numeric__2017_1,numeric__2016,numeric__2016_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng đang đi trên đường,Hàng đang đi trên đường,Hàng đang đi trên đường,729.510.967.430,-,-,-,729510967430.0,,,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,1.627.854.654.737,-,1.313.866.192.037,-,1627854654737.0,,1313866192037.0,
Thành phẩm,Thành phẩm,Thành phẩm,1.384.761.903.041,-,667.744.588.974,-,1384761903041.0,,667744588974.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",58.976.103.109,-,49.605.737.188,-,58976103109.0,,49605737188.0,
Hàng hóa,Hàng hóa,Hàng hóa,611.306.877,-,1.270.109.402,-,611306877.0,,1270109402.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,20.646.114.725,-,15.915.194,-,20646114725.0,,15915194.0,
,,,3.822.361.049.919,-,2.032.502.542.795,-,3822361049919.0,,2032502542795.0,
