row_label_raw,row_label_full,col_0,Tại ngày1.1.2017VND,Số phải nộptrong nămVND,Số đã nộptrong nămVND,Tại ngày31.12.2017VND,numeric__Tại ngày1.1.2017VND,numeric__Số phải nộptrong nămVND,numeric__Số đã nộptrong nămVND,numeric__Tại ngày31.12.2017VND
Phải nộp/(phải thu),Phải nộp/(phải thu),Phải nộp/(phải thu),Phải nộp/(phải thu),Phải nộp/(phải thu),Phải nộp/(phải thu),Phải nộp/(phải thu),,,,
Thuế GTGT hàng bánnội địa,Phải nộp/(phải thu) > Thuế GTGT hàng bánnội địa,Thuế GTGT hàng bánnội địa,(313.718.588.132),2.155.039.491.574,(2.186.290.858.825),(344.969.955.383),-313718588132.0,2155039491574.0,-2186290858825.0,-344969955383.0
Thuế GTGT hàngnhập khẩu,Phải nộp/(phải thu) > Thuế GTGT hàngnhập khẩu,Thuế GTGT hàngnhập khẩu,43.247.552.943,767.424.216.346,(810.671.769.289),-,43247552943.0,767424216346.0,-810671769289.0,
"Thuế xuất, nhập khẩu","Phải nộp/(phải thu) > Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu",7.129.301.353,13.430.808.410,(20.560.109.763),-,7129301353.0,13430808410.0,-20560109763.0,
Thuế thu nhập doanhnghiệp,Phải nộp/(phải thu) > Thuế thu nhập doanhnghiệp,Thuế thu nhập doanhnghiệp,57.685.256.211,74.256.697.397,(87.685.256.211),44.256.697.397,57685256211.0,74256697397.0,-87685256211.0,44256697397.0
Thuế thu nhập cá nhân,Phải nộp/(phải thu) > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,650.532.801,6.648.876.892,(6.979.105.910),320.303.783,650532801.0,6648876892.0,-6979105910.0,320303783.0
Các loại thuế khác,Phải nộp/(phải thu) > Các loại thuế khác,Các loại thuế khác,-,1.408.473.418,(1.408.473.418),-,,1408473418.0,-1408473418.0,
,,,(205.005.944.824),3.018.208.564.037,(3.113.595.573.416),(300.392.954.203),-205005944824.0,3018208564037.0,-3113595573416.0,-300392954203.0
