row_label_raw,row_label_full,Mãsố,col_1,Thuyếtminh,Năm tài chính kết thúcngày 31 tháng 12 năm,Năm tài chính kết thúcngày 31 tháng 12 năm_1,numeric__col_1,numeric__Thuyếtminh,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm_1
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 31,31,Thu từ phát hành cổ phiếu,,811.385.450.000,423.800.000.000,,,811385450000.0,423800000000.0
33,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 33,33,"Tiền thu từ đi vay ngắn hạn, dài hạn",30,10.689.083.479.204,8.064.310.021.250,,30.0,10689083479204.0,8064310021250.0
34,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 34,34,Tiền trả nợ gốc vay,30,(8.812.162.299.010),(6.086.253.172.524),,30.0,-8812162299010.0,-6086253172524.0
35,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 35,35,Chi trả nợ gốc thuê tài chính,,(5.189.473.523),(124.002.136),,,-5189473523.0,-124002136.0
36,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 36,36,Chi trả cổ tức,19,(129.000.000.000),-,,19.0,-129000000000.0,
40,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 40,40,Lưu chuyển thuần từ hoạt động tài chính,,2.554.117.156.671,2.401.732.846.590,,,2554117156671.0,2401732846590.0
50,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 50,50,Lưu chuyển tiền thuần trong năm,,(82.905.783.145),122.129.628.365,,,-82905783145.0,122129628365.0
60,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 60,60,Tiền và tương đương tiền đầu năm,3,173.795.987.771,51.475.086.265,,3.0,173795987771.0,51475086265.0
61,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(28.854.818),191.273.141,,,-28854818.0,191273141.0
70,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 70,70,Tiền và tương đương tiền cuối năm,3,90.861.349.808,173.795.987.771,,3.0,90861349808.0,173795987771.0
