row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm,Năm tài chính kết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm_1
,,,2017VNĐ,2016VNĐ,,
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11.468.321.890.950,7.864.691.318.795,11468321890950.0,7864691318795.0
Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,17.880.820.838,59.853.390.244,17880820838.0,59853390244.0
,,,11.486.202.711.788,7.924.544.709.039,11486202711788.0,7924544709039.0
