row_label_raw,row_label_full,Bên cho vay > Ngân hàng ANZ Lào,Thuyết minh > (i),Loại tiền > USD,Năm đáo hạn > 2026,31/12/2023 VND > 299.176.892.520,1/1/2023 VND > -,numeric__Thuyết minh > (i),numeric__Loại tiền > USD,numeric__Năm đáo hạn > 2026,numeric__31/12/2023 VND > 299.176.892.520,numeric__1/1/2023 VND > -
Ngân Hàng TNHH MTV Sài Gòn Thương Tín Lào - Lanc Xang,Ngân Hàng TNHH MTV Sài Gòn Thương Tín Lào - Lanc Xang,Ngân Hàng TNHH MTV Sài Gòn Thương Tín Lào - Lanc Xang,(i),USD,2030,31.011.299.880,-,,,2030.0,31011299880.0,
Ngân hàng HSBC Hoa Kỳ,Ngân hàng HSBC Hoa Kỳ,Ngân hàng HSBC Hoa Kỳ,(ii),USD,2027,67.948.650.000,84.894.075.000,,,2027.0,67948650000.0,84894075000.0
,,,,,,398.136.842.400,84.894.075.000,,,,398136842400.0,84894075000.0
