row_label_raw,row_label_full,col_0,2023Triệu VND,2022Triệu VND,numeric__2023Triệu VND,numeric__2022Triệu VND
Tổng Giám đốc,Tổng Giám đốc,Tổng Giám đốc,,,,
Tiền lương trung bình một tháng,Tiền lương trung bình một tháng,Tiền lương trung bình một tháng,,,,
Bà Mai Kiều Liên,Tiền lương trung bình một tháng > Bà Mai Kiều Liên,Bà Mai Kiều Liên,404,366,404.0,366.0
Những người quản lý khác,Những người quản lý khác,Những người quản lý khác,,,,
Tiền lương trung bình một tháng cho một người,Tiền lương trung bình một tháng cho một người,Tiền lương trung bình một tháng cho một người,,,,
Các Giám đốc Điều hành,Tiền lương trung bình một tháng cho một người > Các Giám đốc Điều hành,Các Giám đốc Điều hành,242,167,242.0,167.0
