row_label_raw,row_label_full,col_0,31/12/2023 > Giá trị ghi số VND,31/12/2023 > Dự phòng VND,1/1/2023 > Giá trị ghi số VND,1/1/2023 > Dự phòng VND,numeric__31/12/2023 > Giá trị ghi số VND,numeric__31/12/2023 > Dự phòng VND,numeric__1/1/2023 > Giá trị ghi số VND,numeric__1/1/2023 > Dự phòng VND
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,578.543.057.199,-,812.950.683.637,-,578543057199.0,,812950683637.0,
Nguyên vất liệu,Nguyên vất liệu,Nguyên vất liệu,3.861.882.734.602,(33.506.836.040),3.365.992.574.670,(20.772.142.150),3861882734602.0,-33506836040.0,3365992574670.0,-20772142150.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,91.789.869.431,(293.843.525),93.825.867.140,(374.613.608),91789869431.0,-293843525.0,93825867140.0,-374613608.0
Sản phẩm dở dang,Sản phẩm dở dang,Sản phẩm dở dang,318.473.606.136,-,199.435.483.074,-,318473606136.0,,199435483074.0,
Thành phẩm,Thành phẩm,Thành phẩm,1.126.529.387.840,(4.052.809.890),1.024.111.382.368,(1.459.301.629),1126529387840.0,-4052809890.0,1024111382368.0,-1459301629.0
Hàng hóa,Hàng hóa,Hàng hóa,143.368.330.354,-,37.037.692.091,-,143368330354.0,,37037692091.0,
Hàng gửi di bán,Hàng gửi di bán,Hàng gửi di bán,45.348.308.981,-,26.815.770.524,-,45348308981.0,,26815770524.0,
,,,6.165.935.294.543,(37.853.489.455),5.560.169.453.504,(22.606.057.387),6165935294543.0,-37853489455.0,5560169453504.0,-22606057387.0
