row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2023 VND > 606.101.390.592 > 2.299.943.527.624,2022 VND > (60.244.674.309) > 2.348.551.874.348,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2023 VND > 606.101.390.592 > 2.299.943.527.624,numeric__2022 VND > (60.244.674.309) > 2.348.551.874.348
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,,(673.070.965),(1.729.154.879),61.0,,-673070965.0,-1729154879.0
Chênh lệch do quy đổi tiền tệ,Chênh lệch do quy đổi tiền tệ,Chênh lệch do quy đổi tiền tệ,62,,6.655.512.674,13.365.482.464,62.0,,6655512674.0,13365482464.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61 + 62) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61 + 62) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61 + 62) \),70,V.1,2.912.027.359.925,2.299.943.527.624,70.0,,2912027359925.0,2299943527624.0
