row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Loại giao dịch,2023 VND,2022 VND,numeric__Mối quan hệ,numeric__Loại giao dịch,numeric__2023 VND,numeric__2022 VND
Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty liên kết,Mua hàng hóa và dịch vụ,285.921.912.107,471.997.298.179,,,285921912107.0,471997298179.0
Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty liên kết,Thu nhập khác,120.834.000,-,,,120834000.0,
Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty liên kết,Cổ tức được chia,1.300.000.000,-,,,1300000000.0,
Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty liên kết,Mua hàng hóa,33.001.762.718,37.370.417.796,,,33001762718.0,37370417796.0
Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty liên kết,Mua cổ phần,-,30.900.000.000,,,,30900000000.0
Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty liên kết,Cổ tức được chia,9.270.000.000,12.360.000.000,,,9270000000.0,12360000000.0
"Del Monte - Vinamilk Dairy Philippines, Inc.","Del Monte - Vinamilk Dairy Philippines, Inc.","Del Monte - Vinamilk Dairy Philippines, Inc.",Công ty liên doanh,Góp vốn,35.769.832.735,12.275.000.000,,,35769832735.0,12275000000.0
"Del Monte - Vinamilk Dairy Philippines, Inc.","Del Monte - Vinamilk Dairy Philippines, Inc.","Del Monte - Vinamilk Dairy Philippines, Inc.",Công ty liên doanh,Thu nhập khác,210.511.364,-,,,210511364.0,
Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Cổ đông,Cổ tức,2.219.805.975.900,2.897.034.917.700,,,2219805975900.0,2897034917700.0
