row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2023 VND,2022 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2023 VND,numeric__2022 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,60.478.912.566.740,60.074.730.223.299,1.0,,60478912566740.0,60074730223299.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,VI.1,109.997.055.235,118.483.025.881,2.0,,109997055235.0,118483025881.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,VI.1,60.368.915.511.505,59.956.247.197.418,10.0,,60368915511505.0,59956247197418.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,VI.2,35.824.183.896.095,36.059.015.690.711,11.0,,35824183896095.0,36059015690711.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),20,,24.544.731.615.410,23.897.231.506.707,20.0,,24544731615410.0,23897231506707.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,VI.3,1.716.367.576.333,1.379.904.407.740,21.0,,1716367576333.0,1379904407740.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,VI.4,503.122.771.214,617.537.182.995,22.0,,503122771214.0,617537182995.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,354.094.837.255,166.039.091.744,23.0,,354094837255.0,166039091744.0
"Lỗ chia từ công ty liên doanh, liên kết","Lỗ chia từ công ty liên doanh, liên kết","Lỗ chia từ công ty liên doanh, liên kết",24,V.4(c),(80.631.298.646),(24.475.976.403),24.0,,-80631298646.0,-24475976403.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,VI.5,13.018.093.111.879,12.548.212.246.871,25.0,,13018093111879.0,12548212246871.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,VI.6,1.755.619.128.197,1.595.845.681.078,26.0,,1755619128197.0,1595845681078.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,10.903.632.881.807,10.491.064.827.100,30.0,,10903632881807.0,10491064827100.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,VI.7,353.408.891.551,289.021.799.127,31.0,,353408891551.0,289021799127.0
Chi phí khác,Chi phí khác,Chi phí khác,32,VI.8,289.142.381.872,284.551.949.482,32.0,,289142381872.0,284551949482.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,64.266.509.679,4.469.849.645,40.0,,64266509679.0,4469849645.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,10.967.899.391.486,10.495.534.676.745,50.0,,10967899391486.0,10495534676745.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,VI.10,1.948.363.404.628,1.956.248.296.285,51.0,,1948363404628.0,1956248296285.0
Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,52,VI.10,181.821.807,(38.288.939.248),52.0,,181821807.0,-38288939248.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),60,,9.019.354.165.051,8.577.575.319.708,60.0,,9019354165051.0,8577575319708.0
