row_label_raw,row_label_full,col_0,1/1/2023 VND,Vay thêm VND,Trả VND,Phân loại lại VND,Chênh lệch quy đổi tiền tệ VND,31/12/2023 VND,numeric__1/1/2023 VND,numeric__Vay thêm VND,numeric__Trả VND,numeric__Phân loại lại VND,numeric__Chênh lệch quy đổi tiền tệ VND,numeric__31/12/2023 VND
Vay dài hạn,Vay dài hạn,Vay dài hạn,84.894.075.000,308.830.719.757,-,(3.006.926.937),7.418.974.580,398.136.842.400,84894075000.0,308830719757.0,,-3006926937.0,7418974580.0,398136842400.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,(18.865.350.000),-,21.116.856.754,(159.129.653.319),(2.782.621.735),(159.660.768.300),-18865350000.0,,21116856754.0,-159129653319.0,-2782621735.0,-159660768300.0
,,,66.028.725.000,308.830.719.757,21.116.856.754,(162.136.580.256),4.636.352.845,238.476.074.100,66028725000.0,308830719757.0,21116856754.0,-162136580256.0,4636352845.0,238476074100.0
