row_label_raw,row_label_full,col_0,Quyền sử dụng đất VND,Cơ sở hạ tầng VND,Nhà cửa VND,Tổng cộng VND,numeric__Quyền sử dụng đất VND,numeric__Cơ sở hạ tầng VND,numeric__Nhà cửa VND,numeric__Tổng cộng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,,
Số dư đầu năm và cuối năm,Nguyên giá > Số dư đầu năm và cuối năm,Số dư đầu năm và cuối năm,39.821.793.375,982.364.064,58.018.521.446,98.822.678.885,39821793375.0,982364064.0,58018521446.0,98822678885.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,8.073.602.099,982.364.064,32.172.904.939,41.228.871.102,8073602099.0,982364064.0,32172904939.0,41228871102.0
Khấu hao trong năm,Giá trị hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,865.672.679,-,1.133.980.710,1.999.653.389,865672679.0,,1133980710.0,1999653389.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,8.939.274.778,982.364.064,33.306.885.649,43.228.524.491,8939274778.0,982364064.0,33306885649.0,43228524491.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,31.748.191.276,-,25.845.616.507,57.593.807.783,31748191276.0,,25845616507.0,57593807783.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,30.882.518.597,-,24.711.635.797,55.594.154.394,30882518597.0,,24711635797.0,55594154394.0
