row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụvà dụng cụVND,Chi phítrả trước khácVND,Tổng cộngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụvà dụng cụVND,numeric__Chi phítrả trước khácVND,numeric__Tổng cộngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,408.918.954.639,303.805.593.530,60.080.114.972,772.804.663.141,408918954639.0,303805593530.0,60080114972.0,772804663141.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,53.144.371.595,148.411.200.729,67.176.504.062,268.732.076.386,53144371595.0,148411200729.0,67176504062.0,268732076386.0
Chuyển từ xây dựngcơ bản dở dang,Chuyển từ xây dựngcơ bản dở dang,Chuyển từ xây dựngcơ bản dở dang,70.705.669.904,9.095.164.050,5.446.676.123,85.247.510.077,70705669904.0,9095164050.0,5446676123.0,85247510077.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(15.958.262.615),(180.128.442.891),(44.555.480.407),(240.642.185.913),-15958262615.0,-180128442891.0,-44555480407.0,-240642185913.0
Giảm khác,Giảm khác,Giảm khác,(5.721.900.586),(635.045.091),(13.225.688.929),(19.582.634.606),-5721900586.0,-635045091.0,-13225688929.0,-19582634606.0
Phân loại lại,Phân loại lại,Phân loại lại,251.748.756,-,(251.748.756),-,251748756.0,,-251748756.0,
Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,4.300.487.104,17.570.719,708.056.429,5.026.114.252,4300487104.0,17570719.0,708056429.0,5026114252.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,515.641.068.797,280.566.041.046,75.378.433.494,871.585.543.337,515641068797.0,280566041046.0,75378433494.0,871585543337.0
