row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2025VND,30.9.2024VND,,
"Chi phí nguyên liệu, vất liệu","Chi phí nguyên liệu, vất liệu","Chi phí nguyên liệu, vất liệu",29.249.733.643.021,32.501.538.110.377,29249733643021.0,32501538110377.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.609.655.419.430,2.959.827.174.634,2609655419430.0,2959827174634.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,1.664.464.100.892,1.434.027.101.757,1664464100892.0,1434027101757.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,903.060.619.850,989.752.858.560,903060619850.0,989752858560.0
Khác,Khác,Khác,1.310.604.956.155,1.113.829.368.966,1310604956155.0,1113829368966.0
,,,35.737.518.739.348,38.998.974.614.294,35737518739348.0,38998974614294.0
