row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2025VND,30.9.2024VND,,
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,291.898.906.122,221.959.245.153,291898906122.0,221959245153.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,90.057.543.805,70.712.773.077,90057543805.0,70712773077.0
Khấu hao và phân bổ,Khấu hao và phân bổ,Khấu hao và phân bổ,47.336.294.202,37.456.949.286,47336294202.0,37456949286.0
Chi phí dịch vụ chuyên nghiệp,Chi phí dịch vụ chuyên nghiệp,Chi phí dịch vụ chuyên nghiệp,31.925.091.146,11.397.079.330,31925091146.0,11397079330.0
Chi phí thuê văn phòng và thiết bị,Chi phí thuê văn phòng và thiết bị,Chi phí thuê văn phòng và thiết bị,25.450.592.705,33.188.707.525,25450592705.0,33188707525.0
Khác,Khác,Khác,179.043.579.100,120.893.335.981,179043579100.0,120893335981.0
,,,665.712.007.080,495.608.090.352,665712007080.0,495608090352.0
