row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2025VND,30.9.2024VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,261.145.045.760,303.516.349.039,261145045760.0,303516349039.0
Tăng,Tăng,Tăng,86.385.753.528,66.571.996.663,86385753528.0,66571996663.0
Chuyển từ xây dựng cơ bản dở dang(Thuyết minh 11),Chuyển từ xây dựng cơ bản dở dang(Thuyết minh 11),Chuyển từ xây dựng cơ bản dở dang(Thuyết minh 11),35.568.862.842,24.308.508.113,35568862842.0,24308508113.0
Phân bổ,Phân bổ,Phân bổ,(118.937.554.782),(131.322.083.270),-118937554782.0,-131322083270.0
Thanh lý,Thanh lý,Thanh lý,(979.268.344),(1.929.724.785),-979268344.0,-1929724785.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,263.182.839.004,261.145.045.760,263182839004.0,261145045760.0
