row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2025VND,30.9.2024VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,3.957.992.677,3.541.015.977,3957992677.0,3541015977.0
Cổ tức phải trả trong năm,Cổ tức phải trả trong năm,Cổ tức phải trả trong năm,310.617.444.283,307.991.154.500,310617444283.0,307991154500.0
Cổ tức đã chỉ trả bằng tiền,Cổ tức đã chỉ trả bằng tiền,Cổ tức đã chỉ trả bằng tiền,(310.104.306.500),(307.574.177.800),-310104306500.0,-307574177800.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,4.471.130.460,3.957.992.677,4471130460.0,3957992677.0
