row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2025VND,30.9.2024VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,663.598.828.419,530.451.510.027,663598828419.0,530451510027.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,835.717.013.784,230.238.617.998,835717013784.0,230238617998.0
Chuyển sang TSCD hữu hình(Thuyết minh 10(a)),Chuyển sang TSCD hữu hình(Thuyết minh 10(a)),Chuyển sang TSCD hữu hình(Thuyết minh 10(a)),(697.350.289.290),(55.050.580.483),-697350289290.0,-55050580483.0
Chuyển sang TSCD vô hình(Thuyết minh 10(b)),Chuyển sang TSCD vô hình(Thuyết minh 10(b)),Chuyển sang TSCD vô hình(Thuyết minh 10(b)),(292.089.600),(15.947.100.200),-292089600.0,-15947100200.0
Chuyển sang chi phí trả trước dài hạn(Thuyết minh 9(b)),Chuyển sang chi phí trả trước dài hạn(Thuyết minh 9(b)),Chuyển sang chi phí trả trước dài hạn(Thuyết minh 9(b)),(35.568.862.842),(24.308.508.113),-35568862842.0,-24308508113.0
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,(1.366.915.290),(1.667.833.565),-1366915290.0,-1667833565.0
Thanh lý,Thanh lý,Thanh lý,-,(117.277.245),,-117277245.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,764.737.685.181,663.598.828.419,764737685181.0,663598828419.0
