row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2025VND,30.9.2024VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,35.388.068.805,148.469.573.661,35388068805.0,148469573661.0
Trích lập quỹ (Thuyết minh 22),Trích lập quỹ (Thuyết minh 22),Trích lập quỹ (Thuyết minh 22),18.604.251.306,18.103.097.086,18604251306.0,18103097086.0
Sử dụng quỹ,Sử dụng quỹ,Sử dụng quỹ,(31.937.901.358),(131.184.601.942),-31937901358.0,-131184601942.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,22.054.418.753,35.388.068.805,22054418753.0,35388068805.0
