row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày > 30.9.2025,Năm tài chính kết thúc ngày > 30.9.2024,numeric__Năm tài chính kết thúc ngày > 30.9.2025,numeric__Năm tài chính kết thúc ngày > 30.9.2024
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),735.018.776.205,514.634.808.368,735018776205.0,514634808368.0
"Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND) (*)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND) (*)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND) (*)",(29.400.751.048),(20.585.392.335),-29400751048.0,-20585392335.0
,,,705.618.025.157,494.049.416.033,705618025157.0,494049416033.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),620.749.432,615.982.309,620749432.0,615982309.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),1.137,802,1137.0,802.0
