row_label_raw,row_label_full,Tên,Mối quan hệ,numeric__Mối quan hệ
Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty thuộc sở hữu của Chủ tịch Tập đoàn,
Công ty TNHH Một thành viên Đầu tư Hoa Sen Nghệ An,Công ty TNHH Một thành viên Đầu tư Hoa Sen Nghệ An,Công ty TNHH Một thành viên Đầu tư Hoa Sen Nghệ An,Công ty thuộc sở hữu của Chủ tịch Tập đoàn,
Công ty TNHH Dash,Công ty TNHH Dash,Công ty TNHH Dash,Bên liên quan của Chủ tịch Tập đoàn,
Ông Hoàng Đức Huy,Ông Hoàng Đức Huy,Ông Hoàng Đức Huy,Thành viên Ban Tổng Giám đốc,
Bà Lê Thị Lệ Hoa,Bà Lê Thị Lệ Hoa,Bà Lê Thị Lệ Hoa,Bên liên quan của Chủ tịch Tập đoàn,
