row_label_raw,row_label_full,col_0,31.12.2017Triệu VND,31.12.2016Triệu VND,numeric__31.12.2017Triệu VND,numeric__31.12.2016Triệu VND
"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố vàchiết khấu của khách hàng","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố vàchiết khấu của khách hàng","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố vàchiết khấu của khách hàng","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố vàchiết khấu của khách hàng","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố vàchiết khấu của khách hàng",,
Bất động sản,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố vàchiết khấu của khách hàng > Bất động sản",Bất động sản,317.223.763,259.422.000,317223763.0,259422000.0
Hàng tồn kho,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố vàchiết khấu của khách hàng > Hàng tồn kho",Hàng tồn kho,2.117.118,1.831.621,2117118.0,1831621.0
"Máy móc, thiết bị","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố vàchiết khấu của khách hàng > Máy móc, thiết bị","Máy móc, thiết bị",5.729.059,9.055.193,5729059.0,9055193.0
Giấy tờ có giá,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố vàchiết khấu của khách hàng > Giấy tờ có giá",Giấy tờ có giá,24.017.335,31.896.937,24017335.0,31896937.0
Trong đó:- Giấy tờ có giá do doanh nghiệp phát hành (i),"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố vàchiết khấu của khách hàng > Trong đó:- Giấy tờ có giá do doanh nghiệp phát hành (i)",Trong đó:- Giấy tờ có giá do doanh nghiệp phát hành (i),24.017.335,31.896.937,24017335.0,31896937.0
Tài sản khác,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố vàchiết khấu của khách hàng > Tài sản khác",Tài sản khác,16.058.463,22.935.259,16058463.0,22935259.0
,,,365.145.738,325.141.010,365145738.0,325141010.0
"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiếtkhấu, tái chiết khấu của các TCTD khác","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiếtkhấu, tái chiết khấu của các TCTD khác","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiếtkhấu, tái chiết khấu của các TCTD khác","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiếtkhấu, tái chiết khấu của các TCTD khác","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiếtkhấu, tái chiết khấu của các TCTD khác",,
Bất động sản,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiếtkhấu, tái chiết khấu của các TCTD khác > Bất động sản",Bất động sản,492.479,468.740,492479.0,468740.0
Giấy tờ có giá (i),"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiếtkhấu, tái chiết khấu của các TCTD khác > Giấy tờ có giá (i)",Giấy tờ có giá (i),3.263.119,1.900.000,3263119.0,1900000.0
Tài sản khác,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiếtkhấu, tái chiết khấu của các TCTD khác > Tài sản khác",Tài sản khác,1.000.000,-,1000000.0,
,,,4.755.598,2.368.740,4755598.0,2368740.0
,,,369.901.336,327.509.750,369901336.0,327509750.0
