row_label_raw,row_label_full,col_0,Thuyết minh,31.12.2017Triệu VND,31.12.2016Triệu VND,numeric__Thuyết minh,numeric__31.12.2017Triệu VND,numeric__31.12.2016Triệu VND
Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,11.2,1.280,1.280,112.0,1280.0,1280.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,11.2,388,346,112.0,388.0,346.0
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,11.3,193.927,199.537,113.0,193927.0,199537.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,11.4,(5.553),(10.969),114.0,-5553.0,-10969.0
,,,,190.042,190.194,,190042.0,190194.0
