row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Dự án Cồn Khương – Cần Thơ (*),Dự án Cồn Khương – Cần Thơ (*),Dự án Cồn Khương – Cần Thơ (*),307.733.848.398,307.268.167.339,307733848398.0,307268167339.0
Dự án Lộc Bình – tỉnh Thừa Thiên Huế (**),Dự án Lộc Bình – tỉnh Thừa Thiên Huế (**),Dự án Lộc Bình – tỉnh Thừa Thiên Huế (**),144.842.251.652,144.414.495.319,144842251652.0,144414495319.0
Dự án Grandeur Palace – Mỹ Đình,Dự án Grandeur Palace – Mỹ Đình,Dự án Grandeur Palace – Mỹ Đình,82.780.684.923,83.103.844.170,82780684923.0,83103844170.0
Dự án Xuân Sơn Farmstay (***),Dự án Xuân Sơn Farmstay (***),Dự án Xuân Sơn Farmstay (***),57.415.153.874,35.600.595.942,57415153874.0,35600595942.0
Các dự án khác,Các dự án khác,Các dự án khác,95.163.498.282,88.262.820.989,95163498282.0,88262820989.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,687.935.437.129,658.649.923.759,687935437129.0,658649923759.0
