row_label_raw,row_label_full,STT,Tên Công ty,Tỷ lệ lợi ích (%),Tỷ lệ biểu quyết (%),Trụ sở chính,Hoạt động chính,numeric__Tên Công ty,numeric__Tỷ lệ lợi ích (%),numeric__Tỷ lệ biểu quyết (%),numeric__Trụ sở chính,numeric__Hoạt động chính
1,1,1,Công ty Cổ phầnUnion Success Việt Nam,"94,49%","98,16%","Km0+541,95, Tỉnh lộ 359C, Tổ dân phố Xanh Soi, Phường Thủy Nguyên, Thành phố Hải Phòng",Kinh doanh bất động sản,,0.9449,0.9815999999999999,,
2,2,2,Công ty TNHHThương mại và Dịch vụ Sơn Thắng,89%,99%,"42 Quang Trung, Phường Đồng Hới, Tỉnh Quảng Trị",Dịch vụ lưu trú,,0.89,0.99,,
3,3,3,Công ty Cổ phần Đầu tư và Quản lý Khách sạn Văn Phú,90%,90%,"Số 104 Thái Thịnh, Phường Đồng Đa, Thành phố Hà Nội",Dịch vụ lưu trú,,0.9,0.9,,
