row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,8.316.806.649.540,5.259.400.630.531,,,8316806649540.0,5259400630531.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,706.146.479.835,497.531.322.936,,5.0,706146479835.0,497531322936.0
111,111,111,1. Tiền,,490.817.498.791,148.868.093.689,,,490817498791.0,148868093689.0
112,112,112,2. Các khoản tương đương tiền,,215.328.981.044,348.663.229.247,,,215328981044.0,348663229247.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,109.539.303,106.603.556,,6.0,109539303.0,106603556.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,109.539.303,106.603.556,,,109539303.0,106603556.0
130,130,130,III. Các khoản phải thu ngắn hạn,,2.003.476.073.236,1.787.187.062.077,,,2003476073236.0,1787187062077.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7.1,252.617.745.782,179.433.940.407,,71.0,252617745782.0,179433940407.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7.2,406.920.341.722,134.673.119.861,,72.0,406920341722.0,134673119861.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,134.140.351.121,522.736.736.121,,8.0,134140351121.0,522736736121.0
136,136,136,4. Phải thu ngắn hạn khác,9,1.269.775.443.724,1.010.767.069.325,,9.0,1269775443724.0,1010767069325.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,10,(59.977.809.113),(60.423.803.637),,10.0,-59977809113.0,-60423803637.0
140,140,140,IV. Hàng tồn kho,11,5.245.335.870.510,2.946.725.609.428,,11.0,5245335870510.0,2946725609428.0
141,141,141,1. Hàng tồn kho,,5.258.318.532.378,2.959.708.271.296,,,5258318532378.0,2959708271296.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(12.982.661.868),(12.982.661.868),,,-12982661868.0,-12982661868.0
150,150,150,V. Tài sản ngắn hạn khác,,361.738.686.656,27.850.032.534,,,361738686656.0,27850032534.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,72.101.341.762,4.257.716.417,,12.0,72101341762.0,4257716417.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,20,33.648.562.056,22.771.690.606,,20.0,33648562056.0,22771690606.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,20,255.988.782.838,820.625.511,,20.0,255988782838.0,820625511.0
