row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,9.253.567.005.200,6.064.379.225.600,,,9253567005200.0,6064379225600.0
310,310,310,I. Nợ ngắn hạn,,3.092.561.615.581,2.105.572.833.456,,,3092561615581.0,2105572833456.0
311,311,311,1. Phải trả người bán ngắn hạn,19.1,146.974.717.393,83.167.252.252,,191.0,146974717393.0,83167252252.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,19.2,1.044.654.996.746,86.321.582.876,,192.0,1044654996746.0,86321582876.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,20,142.655.953.079,60.425.563.415,,20.0,142655953079.0,60425563415.0
314,314,314,4. Phải trả người lao động,,18.295.380.222,10.903.728.557,,,18295380222.0,10903728557.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,393.309.885.345,337.032.013.804,,21.0,393309885345.0,337032013804.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,22,7.951.253.039,4.658.777.650,,22.0,7951253039.0,4658777650.0
319,319,319,7. Phải trả ngắn hạn khác,23,220.325.218.457,229.994.132.761,,23.0,220325218457.0,229994132761.0
320,320,320,8. Vay ngắn hạn,24,1.078.378.812.531,1.252.191.005.803,,24.0,1078378812531.0,1252191005803.0
321,321,321,9. Dự phòng phải trả ngắn hạn,,-,819.877.569,,,,819877569.0
322,322,322,"10. Quỹ khen thưởng, phúc lợi",,40.015.398.769,40.058.898.769,,,40015398769.0,40058898769.0
330,330,330,II. Nợ dài hạn,,6.161.005.389.619,3.958.806.392.144,,,6161005389619.0,3958806392144.0
333,333,333,1. Chi phí phải trả dài hạn,21,388.179.962.701,286.856.499.315,,21.0,388179962701.0,286856499315.0
337,337,337,2. Phải trả dài hạn khác,23,523.016.904.856,349.501.536.690,,23.0,523016904856.0,349501536690.0
338,338,338,3. Vay dài hạn,24,5.210.748.937.506,3.296.632.159.633,,24.0,5210748937506.0,3296632159633.0
341,341,341,4. Thuế thu nhập hoãn lại phải trả,33.3,38.019.440.104,21.503.172.012,,333.0,38019440104.0,21503172012.0
342,342,342,5. Dự phòng phải trả dài hạn,25,1.040.144.452,4.313.024.494,,25.0,1040144452.0,4313024494.0
