row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn bất động sản đã chuyển nhượng,Giá vốn bất động sản đã chuyển nhượng,Giá vốn bất động sản đã chuyển nhượng,1.042.025.582.099,1.398.385.705.471,1042025582099.0,1398385705471.0
Giá vốn cung cấp dịch vụ lưu trú,Giá vốn cung cấp dịch vụ lưu trú,Giá vốn cung cấp dịch vụ lưu trú,91.679.586.765,97.793.520.299,91679586765.0,97793520299.0
Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,93.566.747.760,81.383.340.256,93566747760.0,81383340256.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.227.271.916.624,1.577.562.566.026,1227271916624.0,1577562566026.0
