row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND > Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND > Số đầu năm
Đầu tư vào các công ty khác (i),Đầu tư vào các công ty khác (i),Đầu tư vào các công ty khác (i),74.768.149,35.568.150,74768149.0,35568150.0
Các khoản đầu tư khác,Các khoản đầu tư khác,Các khoản đầu tư khác,1.170.000,1.170.000,1170000.0,1170000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,75.938.149,36.738.150,75938149.0,36738150.0
