row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước(Trình bày lại -Thuyết minh số 41),numeric__Năm nay,numeric__Ngân VNDNăm trước(Trình bày lại -Thuyết minh số 41)
Lãi vay ngân hàng và trải phiếu,Lãi vay ngân hàng và trải phiếu,Lãi vay ngân hàng và trải phiếu,1.078.711.240,604.691.381,1078711240.0,604691381.0
Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,97.354.796,12.739.356,97354796.0,12739356.0
Lỗ từ chuyển nhượng cổ phần và thanh lý các khoản đầu tư,Lỗ từ chuyển nhượng cổ phần và thanh lý các khoản đầu tư,Lỗ từ chuyển nhượng cổ phần và thanh lý các khoản đầu tư,20.857.250,5.498.514,20857250.0,5498514.0
Các khoản khác,Các khoản khác,Các khoản khác,6.744.321,5.208.895,6744321.0,5208895.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.203.667.607,628.138.146,1203667607.0,628138146.0
