row_label_raw,row_label_full,Tên ngân hàng,Số cuối năm > Ngàn VND,Nguyên tệ > Ngàn VND,Nguyên tệ > USD,Thời hạn thanh toán và ngày đáo hạn,Lãi suất (%/năm),"Tài sản thế chấp(Thuyết minh số 10, 12, 13, 14 và 15)",numeric__Số cuối năm > Ngàn VND,numeric__Nguyên tệ > Ngàn VND,numeric__Nguyên tệ > USD,numeric__Thời hạn thanh toán và ngày đáo hạn,numeric__Lãi suất (%/năm),"numeric__Tài sản thế chấp(Thuyết minh số 10, 12, 13, 14 và 15)"
"BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai",,,,,,
Hợp đồng tín dụng số01/2015/5331375/HĐTD ngày 19 tháng6 năm 2015,"BIDV, Chi nhánh Gia Lai > Hợp đồng tín dụng số01/2015/5331375/HĐTD ngày 19 tháng6 năm 2015",Hợp đồng tín dụng số01/2015/5331375/HĐTD ngày 19 tháng6 năm 2015,761.483.565,359.810.396,17.820.460,Từ ngày 10 tháng 3 năm2016 đến ngày23 tháng 11 năm 2016,"5,05 - 10","Tài sản gắn liền với đất hình thành trong tương lai vườn cao su 1.194,74 ha tại Tĩnh Gia Lai của Công ty Cổ phần Cao su Trung Nguyên – bên liên quan;23 căn hộ và 2 tầng khu Thương mại Bầu Thạc Gián, Đà Nẵng",761483565.0,359810396.0,17820460.0,,,
Hợp đồng tín dụng hạn mức số01/2015/370863/HĐTD ngày 31 tháng 3 năm 2015,"BIDV, Chi nhánh Gia Lai > Hợp đồng tín dụng hạn mức số01/2015/370863/HĐTD ngày 31 tháng 3 năm 2015",Hợp đồng tín dụng hạn mức số01/2015/370863/HĐTD ngày 31 tháng 3 năm 2015,603.011.957,479.027.922,5.522.781,Từ ngày 25 tháng 1 năm2016 đến ngày11 tháng 9 năm 2016,"5,05 - 10,5","Công trình khu liên hợp học viện bóng đá HAGL;công trình đại học Y Dược HAGL; tài sản gắn liền với đất hình thành trong tương lai vườn cao su 1.194,74 ha và các lợi ích hợp pháp khác từ vườn cây trên tại Tĩnh Gia Lai của Công ty Cổ phần Cao su Trung Nguyên - bên liên quan; và 30 căn hộ khu Thương mại Bầu Thạc Gián, Đà Nẵng",603011957.0,479027922.0,5522781.0,,,
Hợp đồng tín dụng hạn mức số04/2015/6261950/HĐTD ngày 4 tháng 5 năm 2015,"BIDV, Chi nhánh Gia Lai > Hợp đồng tín dụng hạn mức số04/2015/6261950/HĐTD ngày 4 tháng 5 năm 2015",Hợp đồng tín dụng hạn mức số04/2015/6261950/HĐTD ngày 4 tháng 5 năm 2015,486.807.546,486.807.546,-,Từ ngày 28 tháng 4 năm2016 đến ngày29 tháng 9 năm 2016,"9 - 10,5","Tài sản hình thành từ vốn vay thuộc dự án chắn nuôi bỏ thịt tại Huyện Chuprong, Tĩnh Gia Lai trị giá 444 tỷ VND",486807546.0,486807546.0,,,,
Hợp đồng tín dụng hạn mức số01/2014/2454995/HĐTD ngày 25 tháng 11 năm 2014,"BIDV, Chi nhánh Gia Lai > Hợp đồng tín dụng hạn mức số01/2014/2454995/HĐTD ngày 25 tháng 11 năm 2014",Hợp đồng tín dụng hạn mức số01/2014/2454995/HĐTD ngày 25 tháng 11 năm 2014,44.976.389,44.976.389,-,Từ ngày 14 tháng 5 năm2016 đến ngày30 tháng 9 năm 2016,"9 - 9,7","Bệnh viên Đại học Y Dược HAGL bao gồm quyền sử dụng đất, nhà ở và tài sản gắn liền với đất trị giá 262 tỷ VND;máy móc thiết bị, phương tiện vận tải tổng trị giá 67 tỷ VND",44976389.0,44976389.0,,,,
Tổng cộng BIDV,"BIDV, Chi nhánh Gia Lai > Tổng cộng BIDV",Tổng cộng BIDV,1.896.279.457,,,,,,1896279457.0,,,,,
