row_label_raw,row_label_full,Doanh thu bán hàng và cung cấp dịch vụ,3.055.570.143,(286.396),3.055.283.747,numeric__3.055.570.143,numeric__(286.396),numeric__3.055.283.747
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,(1.239.187),286.396,(952.791),-1239187.0,286396.0,-952791.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,(657.086.439),28.948.293,(628.138.146),-657086439.0,28948293.0,-628138146.0
- Trong đó: Chi phí lãi vay,- Trong đó: Chi phí lãi vay,- Trong đó: Chi phí lãi vay,(588.471.115),(16.220.266),(604.691.381),-588471115.0,-16220266.0,-604691381.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,(239.958.115),(28.948.293),(268.906.408),-239958115.0,-28948293.0,-268906408.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,329.842.986,(223.460.772),106.382.214,329842986.0,-223460772.0,106382214.0
Chi phí khác,Chi phí khác,Chi phí khác,(305.418.076),223.460.772,(81.957.304),-305418076.0,223460772.0,-81957304.0
