row_label_raw,row_label_full,CHỈ TIÊU,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Các loại ngoại tệ:,Các loại ngoại tệ:,Các loại ngoại tệ:,Các loại ngoại tệ:,Các loại ngoại tệ:,,
- Đồng Kyat Myanmar (MMK),Các loại ngoại tệ: > - Đồng Kyat Myanmar (MMK),- Đồng Kyat Myanmar (MMK),1.477.735.052,565.967.201,1477735052.0,565967201.0
- KIP Lào (LAK),Các loại ngoại tệ: > - KIP Lào (LAK),- KIP Lào (LAK),1.062.267.512,5.772.184.055,1062267512.0,5772184055.0
- Đồng Riels Campuchia (KHR),Các loại ngoại tệ: > - Đồng Riels Campuchia (KHR),- Đồng Riels Campuchia (KHR),100.364.068,118.953.569,100364068.0,118953569.0
- Đồng Bạt Thái Lan (THB),Các loại ngoại tệ: > - Đồng Bạt Thái Lan (THB),- Đồng Bạt Thái Lan (THB),10.979.106,2.586.556,10979106.0,2586556.0
- Đô la Mỹ (USD),Các loại ngoại tệ: > - Đô la Mỹ (USD),- Đô la Mỹ (USD),9.680.509,39.226.812,9680509.0,39226812.0
- Đồng Euro (EUR),Các loại ngoại tệ: > - Đồng Euro (EUR),- Đồng Euro (EUR),1.150,1.458,1150.0,1458.0
