row_label_raw,row_label_full,Gốc vay,Hợp đồng 1,Hợp đồng 2,Hợp đồng 3,Hợp đồng 4,Hợp đồng 5,Cho mượn (*),Ngàn VND Tổng cộng,numeric__Hợp đồng 1,numeric__Hợp đồng 2,numeric__Hợp đồng 3,numeric__Hợp đồng 4,numeric__Hợp đồng 5,numeric__Cho mượn (*),numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,3.166.085.936,641.100.000,280.000.000,-,-,-,4.087.185.936,3166085936.0,641100000.0,280000000.0,,,,4087185936.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,44.000.000,-,-,100.000.000,550.608.240,100.000.000,794.608.240,44000000.0,,,100000000.0,550608240.0,100000000.0,794608240.0
Trả trong năm,Trả trong năm,Trả trong năm,(450.000.000),-,-,(100.000.000),-,-,(550.000.000),-450000000.0,,,-100000000.0,,,-550000000.0
Số cuối năm,Số cuối năm,Số cuối năm,2.760.085.936,641.100.000,280.000.000,-,550.608.240,100.000.000,4.331.794.176,2760085936.0,641100000.0,280000000.0,,550608240.0,100000000.0,4331794176.0
Lãi vay,Lãi vay,Lãi vay,,,Hợp đồng 1,Hợp đồng 2,Hợp đồng 3,,Ngàn VND Tổng cộng,,,,,,,
Số đầu năm,Lãi vay > Số đầu năm,Số đầu năm,,,255.333.154,19.435.000,11.250.000,,286.018.154,,,255333154.0,19435000.0,11250000.0,,286018154.0
Tăng trong năm,Lãi vay > Tăng trong năm,Tăng trong năm,,,307.714.528,32.810.536,34.071.665,,374.596.729,,,307714528.0,32810536.0,34071665.0,,374596729.0
Trả trong năm,Lãi vay > Trả trong năm,Trả trong năm,,,(64.261.479),-,-,,(64.261.479),,,-64261479.0,,,,-64261479.0
Số cuối năm (**),Lãi vay > Số cuối năm (**),Số cuối năm (**),,,498.786.203,52.245.536,45.321.665,,596.353.404,,,498786203.0,52245536.0,45321665.0,,596353404.0
