row_label_raw,row_label_full,Tên ngân hàng,Số cuối nămNgàn VND,Thời hạn thanh toán và ngày đáo hạn,Lãi suất%/năm,"Tài sản thế chấp(Thuyết minh số5, 10, 12, 13, 14 và 15)",numeric__Số cuối nămNgàn VND,numeric__Thời hạn thanh toán và ngày đáo hạn,numeric__Lãi suất%/năm,"numeric__Tài sản thế chấp(Thuyết minh số5, 10, 12, 13, 14 và 15)"
"BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)","BIDV, Chi nhánh Gia Lai (tiếp theo)",,,,
Hợp đồng vay số01/2015/6261950/HĐTD ngày 4tháng 5 năm 2015,"BIDV, Chi nhánh Gia Lai (tiếp theo) > Hợp đồng vay số01/2015/6261950/HĐTD ngày 4tháng 5 năm 2015",Hợp đồng vay số01/2015/6261950/HĐTD ngày 4tháng 5 năm 2015,222.482.398,Hoàn trả trong vòng 84 tháng kể từ ngày giải ngân đầu tiên (tức ngày 4 tháng 5 năm 2015),"Lãi suất bán vốn nội bộ kỳ hạn lớn hơn 12 tháng do BIDV thông báo + 3,2%/năm(2015: 8% - 10,7%/năm)","Tài sản hình thành từ vốn vay, dự án chăn nuôi bò tại Tĩnh Gia Lai trị giá 444 tỷ VND",222482398.0,,,
Hợp đồng vay số02/2015/6261950/HĐTD ngày 4tháng 5 năm 2015,"BIDV, Chi nhánh Gia Lai (tiếp theo) > Hợp đồng vay số02/2015/6261950/HĐTD ngày 4tháng 5 năm 2015",Hợp đồng vay số02/2015/6261950/HĐTD ngày 4tháng 5 năm 2015,79.544.318,Hoàn trả trong vòng 84 tháng kể từ ngày giải ngân đầu tiên (tức ngày 4 tháng 5 năm 2015),"Lãi suất bán vốn nội bộ kỳ hạn lớn hơn 12 tháng do BIDV thông báo + 3,2%/năm(2015:8% - 11,25%/năm)","Tài sản hình thành từ vốn vay, dự án chăn nuôi bò sửa tại Gia Lai trị giá 480 tỷ VND",79544318.0,,,
Hợp đồng vay số05/2015/6261950/HĐTD ngày 1tháng 12 năm2015,"BIDV, Chi nhánh Gia Lai (tiếp theo) > Hợp đồng vay số05/2015/6261950/HĐTD ngày 1tháng 12 năm2015",Hợp đồng vay số05/2015/6261950/HĐTD ngày 1tháng 12 năm2015,65.968.272,Hoàn trả trong vòng 84 tháng kể từ ngày giải ngân đầu tiên (tức ngày 1 tháng 12 năm 2015),"Lãi suất tiết kiệm kỳ hạn 12 tháng + 3%/năm nhưng không thấp hơn tại thời điểm cho vay, điều chỉnh 3 tháng 1 lần(2015: 8%/năm)","Tài sản hình thành từ vốn vay, dự án chăn nuôi bò tại Xã la Băng, Tĩnh Gia Lai trị giá 444 tỷ VND",65968272.0,,,
Hợp đồng vay số01/2015/2454995/HĐTĐTH ngày 9tháng 3 năm 2015,"BIDV, Chi nhánh Gia Lai (tiếp theo) > Hợp đồng vay số01/2015/2454995/HĐTĐTH ngày 9tháng 3 năm 2015",Hợp đồng vay số01/2015/2454995/HĐTĐTH ngày 9tháng 3 năm 2015,20.206.660,Hoàn trả trong vòng 25 tháng kể từ ngày giải ngân đầu tiên (tức ngày 19 tháng 3 năm 2015),"Lãi suất bán vốn nội bộ kỳ hạn lớn hơn 12 tháng do BIDV thông báo + 2,8%/năm (2015: 10%-10,8%/năm)","Bệnh viện Đại học Y Dược HAGL bao gồm quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất trị giá 262 tỷ VND; máy móc thiết bị, phương tiện vận tải tổng trị giá 67 tỷ VND",20206660.0,,,
Hợp đồng vay số02/2015/2454995/HĐTĐTH ngày 23tháng 4 năm 2015,"BIDV, Chi nhánh Gia Lai (tiếp theo) > Hợp đồng vay số02/2015/2454995/HĐTĐTH ngày 23tháng 4 năm 2015",Hợp đồng vay số02/2015/2454995/HĐTĐTH ngày 23tháng 4 năm 2015,4.220.608,Hoàn trả trong vòng 36 tháng kể từ ngày giải ngân đầu tiên (tức ngày 23 tháng 4 năm 2015),"Lãi suất bán vốn nội bộ kỳ hạn 36 tháng do BIDV thông báo cộng phí ngân hàng 3,2%/năm(2015:10% - 10,95%/năm)",Toàn bộ máy móc thiết bị y tế hình thành từ vốn vay,4220608.0,,,
