row_label_raw,row_label_full,Tên ngân hàng,Số cuối năm > Ngân VND,Nguyên tệ > USD,Nguyên tệ > LAK,Thời hạn thanh toán và ngày đáo hạn,Lãi suất (%/năm),"(Thuyết minh số 10, 12, 13, 14 và 15)",numeric__Số cuối năm > Ngân VND,numeric__Nguyên tệ > USD,numeric__Nguyên tệ > LAK,numeric__Thời hạn thanh toán và ngày đáo hạn,numeric__Lãi suất (%/năm),"numeric__(Thuyết minh số 10, 12, 13, 14 và 15)"
Ngân hàng Lào - Việt,Ngân hàng Lào - Việt,Ngân hàng Lào - Việt,,,,,,,,,,,,
Hợp đồng tín dụng số 083/HD-LVB.ATP/2015 ngày 9 tháng 7 năm 2015,Ngân hàng Lào - Việt > Hợp đồng tín dụng số 083/HD-LVB.ATP/2015 ngày 9 tháng 7 năm 2015,Hợp đồng tín dụng số 083/HD-LVB.ATP/2015 ngày 9 tháng 7 năm 2015,401.445.860,17.807.468,-,Từ ngày 9 tháng 7 năm 2016 đến 7 tháng 12 năm 2016,"6,5 - 9","Quyền sử dụng 3 lỗ đất 1.001,78 ha tại Laman, Xekong, Lào; toàn bộ tài sản trên đất thuộc dự án nuôi bò trị giá 11.372.722 USD; toàn bộ đàn bò nhập về trị giá 26.460.000 USD",401445860.0,17807468.0,,,,
Hợp đồng tín dụng số 080/HD-LVB.ATP/2015 ngày 1 tháng 7 năm 2015,Ngân hàng Lào - Việt > Hợp đồng tín dụng số 080/HD-LVB.ATP/2015 ngày 1 tháng 7 năm 2015,Hợp đồng tín dụng số 080/HD-LVB.ATP/2015 ngày 1 tháng 7 năm 2015,218.825.225,-,79.277.382,Từ ngày 10 tháng 7 năm 2016 đến 31 tháng 12 năm 2016,"11,25","Máy cắt mía trị giá 5,136 tỷ LAK; Quyền sử dụng đất 18.313 \( m^{2} \) tại huyện Samakhixay, tỉnh Attapeu và tài sản liên quan trị giá 46,122 tỷ LAK",218825225.0,,79277382.0,,11.25,
Hợp đồng tín dụng số 109/LVB.ATP/2015 ngày 1 tháng 10 năm 2015,Ngân hàng Lào - Việt > Hợp đồng tín dụng số 109/LVB.ATP/2015 ngày 1 tháng 10 năm 2015,Hợp đồng tín dụng số 109/LVB.ATP/2015 ngày 1 tháng 10 năm 2015,120.362.496,5.339.951,-,Từ ngày 17 tháng 6 năm 2016 đến 14 tháng 12 năm 2016,"8 – 9,75","Tài sản hình thành từ vốn vay là toàn bộ dự án nuôi bò thịt, trong đó tài sản cố định trị giá 7.660.097 USD và đàn bò nhập trị giá 17.640.000 USD",120362496.0,5339951.0,,,,
Hợp đồng tín dụng số 097/HD-LVB.ATP/2015 ngày 5 tháng 8 năm 2015,Ngân hàng Lào - Việt > Hợp đồng tín dụng số 097/HD-LVB.ATP/2015 ngày 5 tháng 8 năm 2015,Hợp đồng tín dụng số 097/HD-LVB.ATP/2015 ngày 5 tháng 8 năm 2015,112.718.400,5.000.000,-,Ngày 26 tháng 11 năm 2016,"8,75","Toàn bộ đàn bò nhập về trị giá 47.640.000 USD; 2 quyền sử dụng đất tại Tỉnh Attapeu và toàn bộ tài sản gắn liền với đất tổng diện tích 7,9 ha tổng trị giá 14.301.500 USD",112718400.0,5000000.0,,,8.75,
Tổng cộng ngân hàng Lào - Việt,Ngân hàng Lào - Việt > Tổng cộng ngân hàng Lào - Việt,Tổng cộng ngân hàng Lào - Việt,853.351.981,,,,,,853351981.0,,,,,
