row_label_raw,row_label_full,Ngàn VND,Ngàn VND_1,numeric__Ngàn VND_1
Năm trước(trước điều chỉnh),Năm trước(trước điều chỉnh),Năm trước(trước điều chỉnh),Điều chỉnh lại,
Năm trước(trước điều chỉnh),Năm trước(trước điều chỉnh),Năm trước(trước điều chỉnh),Ngân trước(sau điều chỉnh),
