row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Lãi tiền cho vay,Lãi tiền cho vay,Lãi tiền cho vay,774.082.821,653.100.465,774082821.0,653100465.0
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,230.702.842,22.139.274,230702842.0,22139274.0
Lãi từ chuyển nhượng cổ phần và thanh lý các khoản đầu tư,Lãi từ chuyển nhượng cổ phần và thanh lý các khoản đầu tư,Lãi từ chuyển nhượng cổ phần và thanh lý các khoản đầu tư,29.925.898,755.235.461,29925898.0,755235461.0
Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,18.714.532,47.097.991,18714532.0,47097991.0
Cổ tức,Cổ tức,Cổ tức,230.425,245.920,230425.0,245920.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.053.656.518,1.477.819.111,1053656518.0,1477819111.0
