row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGẮN HẠN,100,,8.107.975.056.610,7.941.499.164.011,,100.0,,8107975056610.0,7941499164011.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,2.018.744.609.826,2.711.467.149.609,,110.0,4.0,2018744609826.0,2711467149609.0
1.,1.,1.,Tiền,111,,937.207.375.606,1.479.679.497.853,,111.0,,937207375606.0,1479679497853.0
2.,2.,2.,Các khoản tương đương tiền,112,,1.081.537.234.220,1.231.787.651.756,,112.0,,1081537234220.0,1231787651756.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,,128.954.942.982,230.575.012.893,,120.0,,128954942982.0,230575012893.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,5,128.954.942.982,230.575.012.893,,123.0,5.0,128954942982.0,230575012893.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,1.183.294.409.897,886.379.370.361,,130.0,,1183294409897.0,886379370361.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,891.078.346.611,698.538.173.618,,131.0,6.0,891078346611.0,698538173618.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,7,337.132.020.703,256.732.514.983,,132.0,7.0,337132020703.0,256732514983.0
3.,3.,3.,Phải thu về cho vay ngắn hạn,135,,800.000.000,1.448.756.747,,135.0,,800000000.0,1448756747.0
4.,4.,4.,Phải thu ngắn hạn khác,136,8,277.038.242.379,230.499.323.828,,136.0,8.0,277038242379.0,230499323828.0
5.,5.,5.,Dự phòng phải thu ngắn hạn khó đòi,137,9,(322.754.199.796),(300.839.398.815),,137.0,9.0,-322754199796.0,-300839398815.0
IV.,IV.,IV.,Hàng tồn kho,140,10,4.235.047.120.510,3.657.378.928.469,,140.0,10.0,4235047120510.0,3657378928469.0
1.,1.,1.,Hàng tồn kho,141,,4.376.027.375.202,3.775.294.975.614,,141.0,,4376027375202.0,3775294975614.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(140.980.254.692),(117.916.047.145),,149.0,,-140980254692.0,-117916047145.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,541.933.973.395,455.698.702.679,,150.0,,541933973395.0,455698702679.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,11,54.356.570.033,100.705.584.370,,151.0,11.0,54356570033.0,100705584370.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,452.348.183.116,335.518.678.053,,152.0,,452348183116.0,335518678053.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,19,35.229.220.246,19.474.440.256,,153.0,19.0,35229220246.0,19474440256.0
