row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,2.305.204.152.097,1.541.436.632.197,,1.0,2305204152097.0,1541436632197.0
2.,I. > 2.,2.,Điều chỉnh cho các khoản:Khẩu hao tài sản cố định và bắt động sản đầu tư,02,2.517.076.797.637,2.106.650.199.988,,2.0,2517076797637.0,2106650199988.0
2.,I. > 2.,2.,Các khoản dự phòng,03,112.836.261.318,139.736.966.434,,3.0,112836261318.0,139736966434.0
2.,I. > 2.,2.,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ(Lãi) từ hoạt động đầu tư,04,3.796.116.580,3.984.886.140,,4.0,3796116580.0,3984886140.0
2.,I. > 2.,2.,Chi phí lãi vay,05,(188.358.209.660),(303.319.266.498),,5.0,-188358209660.0,-303319266498.0
2.,I. > 2.,2.,Các khoản điều chỉnh khác,06,251.376.723.757,160.711.679.097,,6.0,251376723757.0,160711679097.0
3.,I. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,07,118.500.000.000,100.000.000.000,,7.0,118500000000.0,100000000000.0
3.,I. > 3.,3.,Thay đổi các khoản phải thu,08,5.120.431.841.729,3.749.201.097.358,,8.0,5120431841729.0,3749201097358.0
3.,I. > 3.,3.,Thay đổi hàng tồn kho,09,(474.183.933.794),33.977.368.466,,9.0,-474183933794.0,33977368466.0
3.,I. > 3.,3.,"Thay đổi các khoản phải trả (Không kế lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",10,(600.732.399.588),178.239.847.252,,10.0,-600732399588.0,178239847252.0
3.,I. > 3.,3.,Thay đổi chi phí trả trước,11,(846.983.792.423),1.356.536.267.276,,11.0,-846983792423.0,1356536267276.0
3.,I. > 3.,3.,Tiền lãi vay đã trả,12,10.791.599.533,4.099.614.859,,12.0,10791599533.0,4099614859.0
3.,I. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,14,(249.376.685.930),(141.489.547.492),,14.0,-249376685930.0,-141489547492.0
3.,I. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,15,(379.928.477.012),(295.005.877.942),,15.0,-379928477012.0,-295005877942.0
3.,I. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,17,(98.492.262.584),(93.106.782.482),,17.0,-98492262584.0,-93106782482.0
3.,I. > 3.,3.,,20,2.481.525.889.931,4.794.884.265.295,,20.0,2481525889931.0,4794884265295.0
II.,II.,II.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(2.750.977.966.265),(3.386.369.352.153),,21.0,-2750977966265.0,-3386369352153.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,7.166.070.008,77.746.538.267,,22.0,7166070008.0,77746538267.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(895.329.730.089),(114.649.456.269),,23.0,-895329730089.0,-114649456269.0
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,996.949.800.000,18.950.000.000,,24.0,996949800000.0,18950000000.0
5.,II. > 5.,5.,Tiền chi đầu tư góp vốn vào đơn vị khác,25,(2.500.000.000),(139.641.942.534),,25.0,-2500000000.0,-139641942534.0
6.,II. > 6.,6.,"Tiền thu lãi cho vay, cố tức và lợi nhuận được chia",27,122.134.619.599,20.550.956.408,,27.0,122134619599.0,20550956408.0
6.,II. > 6.,6.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(2.522.557.206.747),(3.523.413.256.281),,30.0,-2522557206747.0,-3523413256281.0
