row_label_raw,row_label_full,Chỉ tiêu,Mã số,Số đã báo cáo,Phân loại lại,Số sau phân loại lại,numeric__Mã số,numeric__Số đã báo cáo,numeric__Phân loại lại,numeric__Số sau phân loại lại
,,,,VND,VND,VND,,,,
Chỉ phí phải trả ngắn hạn,Chỉ phí phải trả ngắn hạn,Chỉ phí phải trả ngắn hạn,315,945.934.943.098,(152.320.123.747),793.614.819.351,315.0,945934943098.0,-152320123747.0,793614819351.0
Dự phòng phải trả ngắn hạn,Dự phòng phải trả ngắn hạn,Dự phòng phải trả ngắn hạn,321,133.449.298.147,(108.809.143.289),24.640.154.858,321.0,133449298147.0,-108809143289.0,24640154858.0
Chỉ phí phải trả dài hạn,Chỉ phí phải trả dài hạn,Chỉ phí phải trả dài hạn,333,-,152.320.123.747,152.320.123.747,333.0,,152320123747.0,152320123747.0
Dự phòng phải trả dài hạn,Dự phòng phải trả dài hạn,Dự phòng phải trả dài hạn,342,226.161.178.688,108.809.143.289,334.970.321.977,342.0,226161178688.0,108809143289.0,334970321977.0
