row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 350.211.262.049,Số đầu nămVND > 447.056.298.282,numeric__Số cuối nămVND > 350.211.262.049,numeric__Số đầu nămVND > 447.056.298.282
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,438.023.992.547,335.233.622.453,438023992547.0,335233622453.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,1.024.842.627.443,633.967.121.470,1024842627443.0,633967121470.0
Sau nằm năm,Sau nằm năm,Sau nằm năm,194.277.547.206,772.935.400.000,194277547206.0,772935400000.0
,,,2.007.355.429.245,2.189.192.442.205,2007355429245.0,2189192442205.0
Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,(350.211.262.049),(447.056.298.282),-350211262049.0,-447056298282.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,1.657.144.167.196,1.742.136.143.923,1657144167196.0,1742136143923.0
