row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,999.909.467.417,999.909.467.417,6.068.335.533.181,5.459.041.717.300,1.609.203.283.298,1.609.203.283.298,999909467417.0,999909467417.0,6068335533181.0,5459041717300.0,1609203283298.0,1609203283298.0
Vay dài hạn đến hạn trả (xem Thuyết minh số 24),Vay dài hạn đến hạn trả (xem Thuyết minh số 24),Vay dài hạn đến hạn trả (xem Thuyết minh số 24),408.375.554.216,408.375.554.216,257.046.369.562,366.938.114.855,298.483.808.923,298.483.808.923,408375554216.0,408375554216.0,257046369562.0,366938114855.0,298483808923.0,298483808923.0
Nợ thuê tài chính dài hạn đến hạn trả (xem Thuyết minh số 24),Nợ thuê tài chính dài hạn đến hạn trả (xem Thuyết minh số 24),Nợ thuê tài chính dài hạn đến hạn trả (xem Thuyết minh số 24),38.680.744.066,38.680.744.066,66.704.507.800,53.657.798.740,51.727.453.126,51.727.453.126,38680744066.0,38680744066.0,66704507800.0,53657798740.0,51727453126.0,51727453126.0
,,,1.446.965.765.699,1.446.965.765.699,6.392.086.410.543,5.879.637.630.895,1.959.414.545.347,1.959.414.545.347,1446965765699.0,1446965765699.0,6392086410543.0,5879637630895.0,1959414545347.0,1959414545347.0
