row_label_raw,row_label_full,Chỉ tiêu,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Lợi nhuận kê toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kê toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kê toán sau thuế thu nhập doanh nghiệp,845.975.042.902,170.549.238.578,845975042902.0,170549238578.0
Lợi nhuận/(Lỗ) phân bổ cho CĐ sở hữu CP phổ thông,Lợi nhuận/(Lỗ) phân bổ cho CĐ sở hữu CP phổ thông,Lợi nhuận/(Lỗ) phân bổ cho CĐ sở hữu CP phổ thông,845.975.042.902,170.549.238.578,845975042902.0,170549238578.0
Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,,20.019.669.622,,20019669622.0
CP phổ thông đang lưu hành bình quân trong kỳ,CP phổ thông đang lưu hành bình quân trong kỳ,CP phổ thông đang lưu hành bình quân trong kỳ,146.507.976,132.629.388,146507976.0,132629388.0
Lãi/(Lỗ) cơ bản trên cổ phiếu,Lãi/(Lỗ) cơ bản trên cổ phiếu,Lãi/(Lỗ) cơ bản trên cổ phiếu,5.774,1.135,5774.0,1135.0
