row_label_raw,row_label_full,col_0,col_1,Năm nay,Năm trước,numeric__col_1,numeric__Năm nay,numeric__Năm trước
Thành viên của Hội đồng quản trị (không nhận thù lao),Thành viên của Hội đồng quản trị (không nhận thù lao),Thành viên của Hội đồng quản trị (không nhận thù lao),Thành viên của Hội đồng quản trị (không nhận thù lao),Thành viên của Hội đồng quản trị (không nhận thù lao),Thành viên của Hội đồng quản trị (không nhận thù lao),,,
Thành viên của Ban Tổng Giám đốc,Thành viên của Ban Tổng Giám đốc,Thành viên của Ban Tổng Giám đốc,Thành viên của Ban Tổng Giám đốc,Thành viên của Ban Tổng Giám đốc,Thành viên của Ban Tổng Giám đốc,,,
Lương,Lương,Lương,Lương,Lương,Lương,,,
Nguyễn Điệp Tùng,Lương > Nguyễn Điệp Tùng,Nguyễn Điệp Tùng,- Tổng Giám đốc,768.960.000,768.960.000,,768960000.0,768960000.0
Nguyễn Văn Dũng,Lương > Nguyễn Văn Dũng,Nguyễn Văn Dũng,- Phó Tổng Giám đốc,385.615.000,351.480.000,,385615000.0,351480000.0
Nguyễn Thị Thu Hương,Lương > Nguyễn Thị Thu Hương,Nguyễn Thị Thu Hương,- Phó Tổng Giám đốc,374.695.000,346.980.000,,374695000.0,346980000.0
