row_label_raw,row_label_full,Tài sản FVTPL,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý
"Cô phiếu niêm yết, đăng ký GD","Cô phiếu niêm yết, đăng ký GD","Cô phiếu niêm yết, đăng ký GD",16.703.262.107,516.381.310.473,14.628.932.563,258.630.749.313,16703262107.0,516381310473.0,14628932563.0,258630749313.0
Cô phiếu chưa niêm yết,Cô phiếu chưa niêm yết,Cô phiếu chưa niêm yết,2.018.713.721,2.018.713.721,2.010.104.171,2.010.104.171,2018713721.0,2018713721.0,2010104171.0,2010104171.0
Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,70.000.000.000,70.000.000.000,70.000.000.000,70.000.000.000,70000000000.0,70000000000.0,70000000000.0,70000000000.0
"Tiền gửi có kỳ hạn cố định, chứng chỉ tiền gửi","Tiền gửi có kỳ hạn cố định, chứng chỉ tiền gửi","Tiền gửi có kỳ hạn cố định, chứng chỉ tiền gửi",516.000.000.000,516.000.000.000,178.000.000.000,178.000.000.000,516000000000.0,516000000000.0,178000000000.0,178000000000.0
Công,Công,Công,604.721.975.828,1.104.400.024.194,264.639.036.734,508.640.853.484,604721975828.0,1104400024194.0,264639036734.0,508640853484.0
