row_label_raw,row_label_full,1. Lợi nhuận đã thực hiện chưa phân phối lũy kế,395.337.806.819,293.825.405.027,numeric__395.337.806.819,numeric__293.825.405.027
2. Lỗ chưa thực hiện tính đến cuối năm,2. Lỗ chưa thực hiện tính đến cuối năm,2. Lỗ chưa thực hiện tính đến cuối năm,,,,
3. Lợi nhuận đã thực hiện năm nay,2. Lỗ chưa thực hiện tính đến cuối năm > 3. Lợi nhuận đã thực hiện năm nay,3. Lợi nhuận đã thực hiện năm nay,590.298.811.286,200.196.696.216,590298811286.0,200196696216.0
4. Cơ sở lợi nhuận phân phối cho cổ đông hoặc các thành viên góp vốn (4)=(1+2+3),2. Lỗ chưa thực hiện tính đến cuối năm > 4. Cơ sở lợi nhuận phân phối cho cổ đông hoặc các thành viên góp vốn (4)=(1+2+3),4. Cơ sở lợi nhuận phân phối cho cổ đông hoặc các thành viên góp vốn (4)=(1+2+3),985.636.618.105,494.022.101.243,985636618105.0,494022101243.0
5. Số trích các quỹ từ lợi nhuận,2. Lỗ chưa thực hiện tính đến cuối năm > 5. Số trích các quỹ từ lợi nhuận,5. Số trích các quỹ từ lợi nhuận,40.039.339.244,38.562.268.924,40039339244.0,38562268924.0
5.1 Quỹ dự trữ điều lệ,2. Lỗ chưa thực hiện tính đến cuối năm > 5.1 Quỹ dự trữ điều lệ,5.1 Quỹ dự trữ điều lệ,10.009.834.811,9.640.567.231,10009834811.0,9640567231.0
5.2 Quỹ dự phòng tài chính và rủi ro nghiệp vụ,2. Lỗ chưa thực hiện tính đến cuối năm > 5.2 Quỹ dự phòng tài chính và rủi ro nghiệp vụ,5.2 Quỹ dự phòng tài chính và rủi ro nghiệp vụ,10.009.834.811,9.640.567.231,10009834811.0,9640567231.0
5.3 Qũy khen thưởng phúc lợi,2. Lỗ chưa thực hiện tính đến cuối năm > 5.3 Qũy khen thưởng phúc lợi,5.3 Qũy khen thưởng phúc lợi,20.019.669.622,19.281.134.462,20019669622.0,19281134462.0
6. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết Đại hội đồng cổ đông,2. Lỗ chưa thực hiện tính đến cuối năm > 6. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết Đại hội đồng cổ đông,6. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết Đại hội đồng cổ đông,116.947.119.850,60.122.025.500,116947119850.0,60122025500.0
