row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị ghi số,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,Số đầu năm > Giá trị ghi số,col_8,col_9,numeric__Thuyết minh,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị ghi số,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị ghi số,numeric__col_8,numeric__col_9
Đầu tư vào công ty con- Công ty Ruby- Công ty Hải Phát – Bình Thuận (*)- Công ty ĐT và KD BDS Hải Phát- Công ty HPH Nha Trang- Công ty Heritage- Công ty Sapphire- Công ty Topaz- Công ty Diamond IC- Công ty Châu Sơn- Công ty IWG,Đầu tư vào công ty con- Công ty Ruby- Công ty Hải Phát – Bình Thuận (*)- Công ty ĐT và KD BDS Hải Phát- Công ty HPH Nha Trang- Công ty Heritage- Công ty Sapphire- Công ty Topaz- Công ty Diamond IC- Công ty Châu Sơn- Công ty IWG,Đầu tư vào công ty con- Công ty Ruby- Công ty Hải Phát – Bình Thuận (*)- Công ty ĐT và KD BDS Hải Phát- Công ty HPH Nha Trang- Công ty Heritage- Công ty Sapphire- Công ty Topaz- Công ty Diamond IC- Công ty Châu Sơn- Công ty IWG,17.1,3.184.599.534.3701.000.500.000.000750.000.000.000538.000.000.000525.499.534.370250.000.000.000120.000.000.000300.000.000300.000.000- -,- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -,17.2,51.902.886.09751.902.886.097-,-,51.902.886.09751.902.886.097-,402.071.498.93046.076.278.930-,402.071.498.93046.076.278.930-,171.0,,,172.0,,,,,
"Đầu tư góp vốn vào công ty liên doanh, liên kết- Công ty TNHH BT Hà Đông- Tổng Công ty Xây dựng Công trình Giáo thông 5 (""Cienco 5"")- Công ty Cổ phần Đầu tư Đại Đông Á (""Công ty Đại Đông Á"")","Đầu tư góp vốn vào công ty liên doanh, liên kết- Công ty TNHH BT Hà Đông- Tổng Công ty Xây dựng Công trình Giáo thông 5 (""Cienco 5"")- Công ty Cổ phần Đầu tư Đại Đông Á (""Công ty Đại Đông Á"")","Đầu tư góp vốn vào công ty liên doanh, liên kết- Công ty TNHH BT Hà Đông- Tổng Công ty Xây dựng Công trình Giáo thông 5 (""Cienco 5"")- Công ty Cổ phần Đầu tư Đại Đông Á (""Công ty Đại Đông Á"")",17.3,273.625.000.000113.545.000.000160.080.000.000-,-,273.625.000.000113.545.000.000-,115.080.000.000-,-,115.080.000.000-,,,173.0,,,,,,,,
"Đầu tư góp vốn vào đơn vị khác- Cienco 5- Công ty Cổ phần Đầu tư Hải Phát Thủ Đỗ (""Công ty Hải Phát Thủ Đỗ"")- Công ty Cổ phần Bất động sản Đường sắt","Đầu tư góp vốn vào đơn vị khác- Cienco 5- Công ty Cổ phần Đầu tư Hải Phát Thủ Đỗ (""Công ty Hải Phát Thủ Đỗ"")- Công ty Cổ phần Bất động sản Đường sắt","Đầu tư góp vốn vào đơn vị khác- Cienco 5- Công ty Cổ phần Đầu tư Hải Phát Thủ Đỗ (""Công ty Hải Phát Thủ Đỗ"")- Công ty Cổ phần Bất động sản Đường sắt",3.510.127.420.467,-,3.510.127.420.467,-,3.322.751.033.300,-,3.322.751.033.300,,,3510127420467.0,,3510127420467.0,,3322751033300.0,,3322751033300.0,,
