row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,4.005.854.501.080,4.199.663.464.264,,,4005854501080.0,4199663464264.0
310,310,310,I. Nợ ngắn hạn,,2.043.868.574.148,2.665.630.075.094,,,2043868574148.0,2665630075094.0
311,311,311,1. Phải trả người bán ngắn hạn,18.1,299.031.702.810,390.707.885.365,,181.0,299031702810.0,390707885365.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18.2,56.460.781.089,293.857.841.888,,182.0,56460781089.0,293857841888.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,57.019.937.516,158.616.452.333,,19.0,57019937516.0,158616452333.0
314,314,314,4. Phải trả người lao động,,2.394.643.232,3.578.732.192,,,2394643232.0,3578732192.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,127.943.278.699,304.264.838.314,,20.0,127943278699.0,304264838314.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,21,10.627.914.482,-,,21.0,10627914482.0,
319,319,319,7. Phải trả ngắn hạn khác,22,281.177.606.066,624.626.590.956,,22.0,281177606066.0,624626590956.0
320,320,320,8. Vay ngắn hạn,23,1.178.167.594.694,868.859.569.211,,23.0,1178167594694.0,868859569211.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",24,31.045.115.560,21.118.164.835,,24.0,31045115560.0,21118164835.0
330,330,330,II. Nợ dài hạn,,1.961.985.926.932,1.534.033.389.170,,,1961985926932.0,1534033389170.0
337,337,337,1. Phải trả dài hạn khác,22,1.145.234.129.871,391.834.574.677,,22.0,1145234129871.0,391834574677.0
338,338,338,2. Vay dài hạn,23,816.751.797.061,1.142.198.814.493,,23.0,816751797061.0,1142198814493.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,3.152.681.806.333,2.839.657.440.624,,,3152681806333.0,2839657440624.0
410,410,410,I. Vốn chủ sở hữu,25,3.152.681.806.333,2.839.657.440.624,,25.0,3152681806333.0,2839657440624.0
411,411,411,1. Vốn cổ phần,,2.644.945.820.000,1.999.963.050.000,,,2644945820000.0,1999963050000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,2.644.945.820.000,1.999.963.050.000,,,2644945820000.0,1999963050000.0
412,412,412,2. Thặng dư vốn cổ phần,,60.986.800.000,60.986.800.000,,,60986800000.0,60986800000.0
421,421,421,3. Lợi nhuận sau thuế chưa phân phối,,446.749.186.333,778.707.590.624,,,446749186333.0,778707590624.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,114.576.197.399,479.312.538.547,,,114576197399.0,479312538547.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,332.172.988.934,299.395.052.077,,,332172988934.0,299395052077.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,7.158.536.307.413,7.039.320.904.888,,,7158536307413.0,7039320904888.0
