row_label_raw,row_label_full,col_0,Số lượng,Số lượng_1,numeric__Số lượng,numeric__Số lượng_1
,,,Số cuối năm,Số đầu năm,,
Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,264.494.582,199.996.305,264494582.0,199996305.0
Cổ phiếu đã bán ra công chúng và đang được lưu hành,Cổ phiếu đã bán ra công chúng và đang được lưu hành,Cổ phiếu đã bán ra công chúng và đang được lưu hành,264.494.582,199.996.305,264494582.0,199996305.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,264.494.582,199.996.305,264494582.0,199996305.0
