row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Trích trước chi phí phát triển bất động sản đã chuyển nhượng,Trích trước chi phí phát triển bất động sản đã chuyển nhượng,Trích trước chi phí phát triển bất động sản đã chuyển nhượng,46.208.431.283,210.227.447.173,46208431283.0,210227447173.0
Trích trước chi phí hỗ trợ lãi suất,Trích trước chi phí hỗ trợ lãi suất,Trích trước chi phí hỗ trợ lãi suất,20.456.475.133,34.185.316.964,20456475133.0,34185316964.0
Trích trước chi phí lãi vay,Trích trước chi phí lãi vay,Trích trước chi phí lãi vay,15.314.192.670,24.513.036.062,15314192670.0,24513036062.0
Trích trước chi phí xây dựng,Trích trước chi phí xây dựng,Trích trước chi phí xây dựng,45.638.659.218,34.928.883.750,45638659218.0,34928883750.0
Trích trước các chi phí khác,Trích trước các chi phí khác,Trích trước các chi phí khác,325.520.395,410.154.365,325520395.0,410154365.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,127.943.278.699,304.264.838.314,127943278699.0,304264838314.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi chí phải trả ngắn hạn cho các bên khác,Trong đó: > Chi chí phải trả ngắn hạn cho các bên khác,Chi chí phải trả ngắn hạn cho các bên khác,127.289.932.366,304.264.838.314,127289932366.0,304264838314.0
Chi chí phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 33),Trong đó: > Chi chí phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 33),Chi chí phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 33),653.346.333,-,653346333.0,
