row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty con,Chuyển tiền góp vốn,150.000.000.000,600.000.000.000,,,150000000000.0,600000000000.0
Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty con,Nhận tiền theo thỏa thuận quản lý vốn tập trung,157.100.000.000,593.500.000.000,,,157100000000.0,593500000000.0
Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty con,Phải trả lãi từ dòng tiền quản lý vốn tập trung,6.089.960.334,-,,,6089960334.0,
Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty con,Bù trừ công nợ,850.576.417,-,,,850576417.0,
Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty con,Chuyển tiền từ thỏa thuận quản lý vốn tập trung sang hợp tác đầu tư,500.000.000.000,-,,,500000000000.0,
Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty con,Trả tiền quản lý vốn tập trung,,7.100.000.000,,,,7100000000.0
Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty con,Doanh thu chuyển nhượng dự án,,198.940.740.867,,,,198940740867.0
Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty Hải Phát - Bình Thuận,Công ty con,Thu tiền chuyển nhượng dự án thông qua cán trừ với đồng tiền quản lý tập trung,,213.715.241.154,,,,213715241154.0
Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty con,Chuyển tiền góp vốn,,680.000.000.000,,,,680000000000.0
Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty con,Phải trả phí dịch vụ môi giới,15.063.570.190,33.897.818.439,,,15063570190.0,33897818439.0
Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty con,Phí dịch vụ môi giới đã trả,11.526.391.861,28.991.487.880,,,11526391861.0,28991487880.0
Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty con,Phí bổ cọc phải trả,240.000.000,-,,,240000000.0,
Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty con,Bù trừ công nợ ba bên,8.683.508.888,-,,,8683508888.0,
Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty con,Nhận tiền cọc theo thỏa thuận mua căn hộ,97.773.850.000,-,,,97773850000.0,
Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty con,Chuyển trả tiền mua hàng,85.458.832.169,-,,,85458832169.0,
Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty con,Phải thu cổ tức,144.091.689.634,-,,,144091689634.0,
