row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,800.567.762.205,3.522.160.952.173,800567762205.0,3522160952173.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu từ hoạt động chuyển nhượngbất động sản,Trong đó: > Doanh thu từ hoạt động chuyển nhượngbất động sản,Doanh thu từ hoạt động chuyển nhượngbất động sản,763.446.465.723,3.455.727.436.104,763446465723.0,3455727436104.0
Doanh thu từ hoạt động cho thuê vàcác hoạt động khác,Trong đó: > Doanh thu từ hoạt động cho thuê vàcác hoạt động khác,Doanh thu từ hoạt động cho thuê vàcác hoạt động khác,37.121.296.482,66.433.516.069,37121296482.0,66433516069.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,-,-,,
Doanh thu thuần,Các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,800.567.762.205,3.522.160.952.173,800567762205.0,3522160952173.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu đối với bên khác,Trong đó: > Doanh thu đối với bên khác,Doanh thu đối với bên khác,792.919.237.587,2.980.441.496.383,792919237587.0,2980441496383.0
Doanh thu đối với các bên liên quan(Thuyết minh số 33),Trong đó: > Doanh thu đối với các bên liên quan(Thuyết minh số 33),Doanh thu đối với các bên liên quan(Thuyết minh số 33),7.648.524.618,541.719.455.790,7648524618.0,541719455790.0
