row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí lãi vay, lãi từ dòng tiền quản lý tập trung","Chi phí lãi vay, lãi từ dòng tiền quản lý tập trung","Chi phí lãi vay, lãi từ dòng tiền quản lý tập trung",200.605.472.802,114.148.746.847,200605472802.0,114148746847.0
Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,16.195.108.769,16.614.390.307,16195108769.0,16614390307.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,216.800.581.571,130.763.137.154,216800581571.0,130763137154.0
