row_label_raw,row_label_full,STT,Tên đơn vị nhận đầu tư,Tổng vốn điều lệ của đơn vị nhận đầu tư,Cam kết góp vốn của Công ty > Số tiền,Cam kết góp vốn của Công ty > %,Cam kết góp vốn của Công ty > Cam kết góp vốn tại ngày 31 tháng 12 năm 2020,numeric__Tên đơn vị nhận đầu tư,numeric__Tổng vốn điều lệ của đơn vị nhận đầu tư,numeric__Cam kết góp vốn của Công ty > Số tiền,numeric__Cam kết góp vốn của Công ty > %,numeric__Cam kết góp vốn của Công ty > Cam kết góp vốn tại ngày 31 tháng 12 năm 2020
1,1,1,Công ty TNHHBT Hà Đông,350.000.000.000,175.000.000.000,50,123.097.113.903,,350000000000.0,175000000000.0,50.0,123097113903.0
3,3,3,Công tyDiamond IC,5.000.000.000,300.000.000,100,4.700.000.000,,5000000000.0,300000000.0,100.0,4700000000.0
4,4,4,Công ty Topaz,5.000.000.000,300.000.000,100,4.700.000.000,,5000000000.0,300000000.0,100.0,4700000000.0
,,,TỔNG CỘNG,,175.600.000.000,,132.497.113.903,,,175600000000.0,,132497113903.0
