row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năngtrả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năngtrả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năngtrả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năngtrả nợ
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,291.199.732.122,291.199.732.122,364.223.219.876,364.223.219.876,291199732122.0,291199732122.0,364223219876.0,364223219876.0
- Công ty Cổ phần Thiết bị An toàn Việt,- Công ty Cổ phần Thiết bị An toàn Việt,- Công ty Cổ phần Thiết bị An toàn Việt,18.617.750.542,18.617.750.542,16.921.772.315,16.921.772.315,18617750542.0,18617750542.0,16921772315.0,16921772315.0
- Công ty Cổ phần Xây dựng HP Thắng Long,- Công ty Cổ phần Xây dựng HP Thắng Long,- Công ty Cổ phần Xây dựng HP Thắng Long,24.159.820.996,24.159.820.996,13.536.091.743,13.536.091.743,24159820996.0,24159820996.0,13536091743.0,13536091743.0
- Công ty Cổ phần Xây dựng Số 1 Sông Hồng,- Công ty Cổ phần Xây dựng Số 1 Sông Hồng,- Công ty Cổ phần Xây dựng Số 1 Sông Hồng,23.493.115.910,23.493.115.910,23.493.115.910,23.493.115.910,23493115910.0,23493115910.0,23493115910.0,23493115910.0
- Phải trả khác,- Phải trả khác,- Phải trả khác,224.929.044.674,224.929.044.674,310.272.239.908,310.272.239.908,224929044674.0,224929044674.0,310272239908.0,310272239908.0
Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 33),Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 33),Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 33),7.831.970.688,7.831.970.688,26.484.665.489,26.484.665.489,7831970688.0,7831970688.0,26484665489.0,26484665489.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,299.031.702.810,299.031.702.810,390.707.885.365,390.707.885.365,299031702810.0,299031702810.0,390707885365.0,390707885365.0
