row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,48.434.105.153,143.924.976.413,48434105153.0,143924976413.0
Thuế TNDN trích thiếu trong những năm trước,Thuế TNDN trích thiếu trong những năm trước,Thuế TNDN trích thiếu trong những năm trước,1.286.695.438,-,1286695438.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,49.720.800.591,143.924.976.413,49720800591.0,143924976413.0
