row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí phát triển bắt động sản,Chi phí phát triển bắt động sản,Chi phí phát triển bắt động sản,516.086.198.304,995.795.492.916,516086198304.0,995795492916.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,90.681.333.251,159.899.550.655,90681333251.0,159899550655.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,38.571.518.826,44.575.989.208,38571518826.0,44575989208.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,12.596.494.011,8.006.916.758,12596494011.0,8006916758.0
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.472.122.294,2.746.819.465,1472122294.0,2746819465.0
Chi phí khác,Chi phí khác,Chi phí khác,15.488.296.828,36.444.019.935,15488296828.0,36444019935.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,674.895.963.514,1.247.468.788.937,674895963514.0,1247468788937.0
