row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn từ hoạt động chuyển nhượng bất động sản,Giá vốn từ hoạt động chuyển nhượng bất động sản,Giá vốn từ hoạt động chuyển nhượng bất động sản,594.508.305.703,3.099.733.485.549,594508305703.0,3099733485549.0
Giá vốn từ hoạt động cho thuê và các hoạt động khác,Giá vốn từ hoạt động cho thuê và các hoạt động khác,Giá vốn từ hoạt động cho thuê và các hoạt động khác,45.526.737.074,49.337.561.013,45526737074.0,49337561013.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,640.035.042.777,3.149.071.046.562,640035042777.0,3149071046562.0
